2025-04-05 12:32:49 INFO  [http-nio-8080-exec-3] com.carrental.payment - Payment Successful - TxID: f03f9837-a43c-49d5-8330-1918f44999f9 | UserID: 9 | Amount: $9000.0 | CarID: 17
2025-04-05 12:36:12 INFO  [http-nio-8080-exec-5] com.carrental.payment - Payment Successful - TxID: 9eae5b36-b932-4fe4-a352-ad66aabbc46c | UserID: 5 | Amount: $9000.0 | CarID: 15
2025-04-05 13:12:31 INFO  [main] com.carrental.payment - Payment Successful - TxID: d927ffa3-4e05-4617-afe4-7f4a62684e6f | UserID: 1 | Amount: $3600.0 | CarID: 10
2025-04-05 13:18:18 INFO  [main] com.carrental.payment - Payment Successful - TxID: 3ad2a841-d489-4892-9604-e446f92a6649 | UserID: 1 | Amount: $3600.0 | CarID: 10
2025-04-05 13:22:23 INFO  [main] com.carrental.payment - Payment Successful - TxID: ee3d10d2-6dd3-4dd4-9b77-4fd6a8b9a743 | UserID: 1 | Amount: $3600.0 | CarID: 10
2025-04-05 13:26:03 INFO  [main] com.carrental.payment - Payment Successful - TxID: b8781803-a724-4cda-8e92-fe33cf7fc87f | UserID: 1 | Amount: $3600.0 | CarID: 10
2025-04-05 13:51:44 INFO  [main] com.carrental.payment - Payment Successful - TxID: 9b32734e-5508-412e-881b-e618168b5fc1 | UserID: 1 | Amount: $3600.0 | CarID: 10
2025-04-05 13:57:15 INFO  [main] com.carrental.payment - Payment Successful - TxID: 951569f7-b9ba-460b-9304-0f8911f2c9dd | UserID: 1 | Amount: $3600.0 | CarID: 10
2025-04-05 21:53:46 INFO  [main] com.carrental.payment - Payment Successful - TxID: 6a887e66-aacd-438b-af7d-1429a62eb851 | UserID: 1 | Amount: $3600.0 | CarID: 10
